,L2,P2,X2,dL2dt,dP2dt,dX2dt,F200,P100,F3,F2,F4,F5,T2,T3,F100,T100,Q100,T201,Q200
664.155051,1.2058281150806962,51.38322011191796,25.221303018732684,0.018218566261178255,-0.36680122088460665,-1.3016670568525555,211.3165284973017,179.58983419778423,45.18647289372943,3.014647620726759,6.620981054049676,8.088185937588102,85.17099573850896,81.0512925967424,7.8286193332751015,117.62091649961921,286.52746759786874,46.051369229408195,311.395158597142
664.644949,1.2137830249766655,51.20875628578504,24.604455731310725,0.013894792339074268,-0.34561464834993033,-1.2265177595716028,211.3165284973017,179.58983419778423,45.18647289372943,3.029140575403481,6.692963577815033,8.075422171214754,84.8801903917046,80.96283943689302,7.8987768038271025,117.62091649961921,289.095231020072,46.01814858379536,310.903753591768
665.0,1.2179526063486228,51.08867384788844,24.172971269364677,0.009402065396527869,-0.3308983444477605,-1.2092398570961698,211.3165284973017,179.58983419778423,45.18647289372943,3.0689151248833277,6.743043567186114,8.066636944977157,84.67787005177755,80.90195764087943,7.947587059369116,117.62091649961921,290.88168637290966,45.995283006431215,310.56552238162055
665.155051,1.2191604107373872,51.03786450818342,23.98378900313371,0.007274594281634126,-0.3245436632853573,-1.2052112311504781,211.3165284973017,179.58983419778423,45.18647289372943,3.089763031743113,6.764745082624204,8.062919735765634,84.59019715017541,80.876197305649,7.968738352080727,117.62091649961921,291.65582368615463,45.98560811218192,310.4224098269769
665.644949,1.2218695328956053,50.883622452039816,23.414083823469422,0.003696456751563678,-0.30534164549364323,-1.1242684392947355,211.3165284973017,179.58983419778423,45.18647289372943,3.095802053686936,6.8302688112817895,8.051635393256362,84.3254849722821,80.79799658318419,8.032600784561376,117.62091649961921,293.99318871494637,45.95623800836547,309.9879626403699
666.0,1.2226707084902428,50.77756964255205,23.023225473266546,0.0007698679363562791,-0.29215539931590306,-1.0793606177026165,211.3165284973017,179.58983419778423,45.18647289372943,3.1093476644780256,6.8752549767948485,8.04387657405846,84.14374339420036,80.74422780877389,8.076446365643221,117.62091649961921,295.5979369825419,45.93604389203585,309.6892481012507
666.155051,1.2226904769243627,50.73270560811815,22.857287771654324,-0.00038424824401936966,-0.28656572517696516,-1.0581408927353406,211.3165284973017,179.58983419778423,45.18647289372943,3.1133535424512147,6.894331422429173,8.040594323137034,84.06667562693829,80.7214817433159,8.09503914487377,117.62091649961921,296.27843270238,45.927501077048206,309.5628814407758
666.644949,1.2217722230666288,50.59650171779053,22.357833194545652,-0.0032682107072848896,-0.26967945564402057,-0.9805024537267458,211.3165284973017,179.58983419778423,45.18647289372943,3.113452384621814,6.951911829523883,8.030629652099964,83.83405402132614,80.6524263709198,8.151159651682999,117.62091649961921,298.3324432515978,45.90156572258558,309.17924160584863
667.0,1.2202959162773146,50.502812644553806,22.019906440963357,-0.004997234993031725,-0.2581729447030622,-0.9228415448792404,211.3165284973017,179.58983419778423,45.18647289372943,3.1088611153331436,6.99108358452749,8.02377536333974,83.67580233462657,80.60492601078877,8.189338241490354,117.62091649961921,299.729779638547,45.883725855326105,308.91535148858
667.155051,1.2195264876192873,50.46315551102251,21.879993065942205,-0.005445104908711031,-0.25336288307185284,-0.8930175867449781,211.3165284973017,179.58983419778423,45.18647289372943,3.101479581386574,7.0074225167876465,8.020874049075058,83.60979396740377,80.58481984408841,8.205262914576695,117.62091649961921,300.312622673507,45.87617451584063,308.8036508893897
667.644949,1.2162494597499311,50.34263959731022,21.458817794303883,-0.007719875252918608,-0.23882301070065173,-0.823576504141837,211.3165284973017,179.58983419778423,45.18647289372943,3.0976324380964364,7.056765066961935,8.012057109764541,83.41045284034882,80.52371827583627,8.2533544280404,117.62091649961921,302.0727720662787,45.85322639789043,308.46419872593486
668.0,1.2133380198498198,50.25961191322643,21.176970145247363,-0.008568140544582572,-0.22896682391400647,-0.7625741027872766,211.3165284973017,179.58983419778423,45.18647289372943,3.081247298749655,7.090115512141995,8.005982807798022,83.2757189178723,80.4816232400058,8.285859302185175,117.62091649961921,303.2624504599774,45.83741662614497,308.23033810022383
668.155051,1.2120841359877197,50.22442522277102,21.062762187287632,-0.00852670414976358,-0.22489114180486927,-0.7296482131296638,211.3165284973017,179.58983419778423,45.18647289372943,3.0666900992490986,7.103843983746173,8.00340855096565,83.22025666485432,80.4637835879449,8.29923970053622,117.62091649961921,303.75217303962563,45.83071652905426,308.1312292121775
668.644949,1.2074067699777031,50.117312728574234,20.718780134497315,-0.010288548794179075,-0.21255547733321575,-0.6704091593358287,211.3165284973017,179.58983419778423,45.18647289372943,3.0604206799385976,7.145350295944984,7.995572205277847,83.05257349841115,80.40947755338713,8.339693656906277,117.62091649961921,305.2327878427697,45.810320632155225,307.8295299031971
669.0,1.2036874307752254,50.04333923866236,20.490801695881853,-0.010515384799340567,-0.2042216154219403,-0.6115629180873092,211.3165284973017,179.58983419778423,45.18647289372943,3.0370338498885157,7.173273846098296,7.9901603077860575,82.93976392656545,80.37197299400182,8.366909230147002,117.62091649961921,306.2288778233803,45.79623492082138,307.62117184976324
669.155051,1.202173665882772,50.011937584864576,20.40029128095452,-0.010153982721444662,-0.20080511588193697,-0.5788498576164166,211.3165284973017,179.58983419778423,45.18647289372943,3.018437153876127,7.184642500552766,7.987862964080514,82.89383520208634,80.35605235552634,8.377989642424641,117.62091649961921,306.6344209127419,45.790255554005945,307.5327241170998
669.644949,1.1967942592279917,49.91613524173382,20.127461973066577,-0.011496964446846808,-0.1904457772645823,-0.5300568903093986,211.3165284973017,179.58983419778423,45.18647289372943,3.0108683294138605,7.2190709595230755,7.9808540685814044,82.75474616453833,80.30748056755905,8.411545198273641,117.62091649961921,307.86255425681526,45.77201328705256,307.2628816403841
670.0,1.1927171507513783,49.84977027277485,19.94835574358504,-0.011306326551158465,-0.18346089382191333,-0.47626604720232174,211.3165284973017,179.58983419778423,45.18647289372943,2.9839712961399587,7.242155234883211,7.975998810170864,82.66148699063504,80.27383352829685,8.434044192252681,117.62091649961921,308.68601743644814,45.75937635730179,307.0759541915783
670.155051,1.1911028749552632,49.821542844555424,19.878759026742948,-0.010752507118111845,-0.18061732601831526,-0.44562035270108064,211.3165284973017,179.58983419778423,45.18647289372943,2.9635857537568913,7.251464388605346,7.973933692678607,82.62387853326217,80.2595222221896,8.443117320617196,117.62091649961921,309.0180939345894,45.75400141276329,306.99644716812634
670.644949,1.185510731377311,49.73520440833265,19.668765383517936,-0.011761478612618895,-0.17197549468628914,-0.4065659412545038,211.3165284973017,179.58983419778423,45.18647289372943,2.955514374776317,7.279715197476061,7.967617176221218,82.50974685460731,80.21574863502465,8.47065185522004,117.62091649961921,310.0258579010535,45.73756122194495,306.7532612845169
671.0,1.1813858044531897,49.675188856017975,19.532363363541798,-0.011308307429112728,-0.16615348729414636,-0.359102089628688,211.3165284973017,179.58983419778423,45.18647289372943,2.9275536568865554,7.298612491695699,7.963226440872284,82.43340284898287,80.18532075000111,8.48907002526154,117.62091649961921,310.6999629245724,45.726133320592005,306.5842179735829
671.155051,1.1797792908508833,49.649607104664604,19.480670937940364,-0.010654875065005238,-0.16379660048925382,-0.33144638613558286,211.3165284973017,179.58983419778423,45.18647289372943,2.9069290222659485,7.306168479034156,7.961354880991171,82.4028770851798,80.17235080206495,8.496434437225162,117.62091649961921,310.96950040244093,45.721262154375474,306.5121629181601
671.644949,1.1743016086145537,49.5711466489263,19.324530698817107,-0.011402678890477464,-0.1566143984270467,-0.30099067614657604,211.3165284973017,179.58983419778423,45.18647289372943,2.8988964542544156,7.329157123555134,7.9556147172633205,82.31000425448724,80.13257135100564,8.518840225000375,117.62091649961921,311.78955223501373,45.70632205445632,306.29116661463786
672.0,1.170331461880175,49.51640878005212,19.22444607594656,-0.010800932885153004,-0.15177487059710365,-0.26015757653496396,211.3165284973017,179.58983419778423,45.18647289372943,2.8715080430727693,7.34451061463029,7.951610097018706,82.24797701421815,80.10481925148642,8.533804441891226,117.62091649961921,312.3372425732189,45.69589910670963,306.13698873522014
672.155051,1.168802193705863,49.49302495866493,19.187731521114127,-0.010112971283176387,-0.14982430533530827,-0.235841742150333,211.3165284973017,179.58983419778423,45.18647289372943,2.8516573094008746,7.350602116262653,7.9498993376038865,82.22336769028651,80.09296365404312,8.539741498888324,117.62091649961921,312.5545388593127,45.69144646079101,306.0711244977496
672.644949,1.1636442393567419,49.421106394522674,19.07670234955941,-0.010660087783067302,-0.14386174781629912,-0.21271753627579595,211.3165284973017,179.58983419778423,45.18647289372943,2.844010968529315,7.369190787132032,7.944637778397229,82.14827050563619,80.05650094202299,8.5578588704516,117.62091649961921,313.2176346585286,45.67775203951578,305.86855446829327
673.0,1.1599516699037293,49.370749628552026,19.0068514023093,-0.009990852459367683,-0.13983945676448203,-0.17827557530531216,211.3165284973017,179.58983419778423,45.18647289372943,2.818221196783709,7.3815958524036445,7.940953679461572,82.09815473975671,80.03097006167587,8.569949416266939,117.62091649961921,313.66014863537,45.66816332239545,305.7267166592705
673.155051,1.158540535406758,49.349190564396125,18.9824284192821,-0.00931204759384816,-0.13822345421318233,-0.15731062305125482,211.3165284973017,179.58983419778423,45.18647289372943,2.799758349518646,7.386482602358317,7.9393764192110465,82.07841254483245,80.02003961614884,8.574712266999395,117.62091649961921,313.8344689721779,45.66405813883996,305.6659921396253
673.644949,1.1538185010058337,49.28270522378566,18.908471805479383,-0.00970750464500094,-0.13326623463729612,-0.1402869914890113,211.3165284973017,179.58983419778423,45.18647289372943,2.79270267703379,7.401447415866229,7.934512354415413,82.01795554007089,79.98633154845933,8.589297660898891,117.62091649961921,314.3682943888994,45.65139828844103,305.4787256449934
674.0,1.1504687016509414,49.23598982966891,18.863331278028102,-0.00902633832204409,-0.1299150991709288,-0.11171546309349482,211.3165284973017,179.58983419778423,45.18647289372943,2.7690925050291684,7.411434261411712,7.931094658095428,81.97760924585364,79.96264684364213,8.599031298810068,117.62091649961921,314.7245455364485,45.642502945566726,305.347144336674
674.155051,1.1491961284535437,49.21594858645303,18.8488207619111,-0.008384326223494717,-0.1285713563368785,-0.09392147311512732,211.3165284973017,179.58983419778423,45.18647289372943,2.752343508254706,7.4153430162151865,7.929628441562701,81.96181809632543,79.95248593333169,8.602840950593238,117.62091649961921,314.8639787917125,45.638686778896115,305.290695000164
674.644949,1.1449630957568109,49.153987966811805,18.804803092136225,-0.008667144355774157,-0.12443329008001656,-0.08188126363311023,211.3165284973017,179.58983419778423,45.18647289372943,2.7459806422677175,7.427362244847766,7.925095405167832,81.91326108876328,79.92107189917358,8.614555442316208,117.62091649961921,315.29272918877325,45.62688850625314,305.1161730989615
675.0,1.1419809917850945,49.11031073737672,18.7795120436269,-0.008010316447000279,-0.12162728267388853,-0.05853525502430748,211.3165284973017,179.58983419778423,45.18647289372943,2.7248154787840546,7.43539085015595,7.921899980851504,81.88082597494852,79.89892754385,8.622380489439017,117.62091649961921,315.57912591346803,45.61857167752953,304.9931492627829
675.155051,1.1408532508846414,49.09153770268241,18.772858115655968,-0.0074210173096592655,-0.12050278978363846,-0.04363306504101989,211.3165284973017,179.58983419778423,45.18647289372943,2.7099049589254722,7.438515387267713,7.920526546402267,81.8682030207805,79.88940961525998,8.62542580667632,117.62091649961921,315.6905845243533,45.61499699762894,304.9402720364873
675.644949,1.1371191549695658,49.033365406412436,18.75260200686303,-0.007621782137232028,-0.11702531881715633,-0.03560143948942932,211.3165284973017,179.58983419778423,45.18647289372943,2.7042662544232066,7.448169388321434,7.916270663590059,81.82920139958661,79.85991626105111,8.634835039073383,117.62091649961921,316.03496243008584,45.60392008110301,304.77642054821723
676.0,1.134502604150609,48.992239559050155,18.742976203950168,-0.007011348076315854,-0.11465767790079398,-0.016802885070098406,211.3165284973017,179.58983419778423,45.18647289372943,2.685595774847829,7.454631186678488,7.9132618982816645,81.80309609771739,79.83906545643843,8.641133004249287,117.62091649961921,316.26546795552395,45.59608907549553,304.6605830838441
676.155051,1.1335165776096845,48.974533792981376,18.742434890740903,-0.006482370192676788,-0.11370804051521505,-0.004470064306062154,211.3165284973017,179.58983419778423,45.18647289372943,2.6725130207530454,7.457134383100491,7.91196654516135,81.79298332498395,79.83008863304156,8.643572734340372,117.62091649961921,316.35476207685764,45.59271762026087,304.610711988712
676.644949,1.1302631997026937,48.91955881096019,18.740689476737117,-0.006624724990742464,-0.11075824149054689,0.0003828720813464915,211.3165284973017,179.58983419778423,45.18647289372943,2.6675828880484223,7.464911611766427,7.907944577728614,81.76156375866327,79.8022163171568,8.651152778253326,117.62091649961921,316.6321916840717,45.58224952245642,304.4558662425516
677.0,1.1279928170508373,48.88059526920103,18.743189222082723,-0.0060725290098215656,-0.10873985623165217,0.015294127616343104,211.3165284973017,179.58983419778423,45.18647289372943,2.6513159985134687,7.470134581682962,7.90509400660957,81.74046325400636,79.78246180148493,8.656243324387937,117.62091649961921,316.81850567259846,45.57483025371004,304.3461192544685
677.155051,1.1271395241132538,48.86379653276753,18.74730363323302,-0.005605776402664964,-0.10792839223527734,0.025389585645474156,211.3165284973017,179.58983419778423,45.18647289372943,2.6399640852541872,7.472151442799111,7.90386501174022,81.73231524855088,79.77394484211314,8.658209049774628,117.62091649961921,316.8904512217514,45.57163151112729,304.2988029519985
